title,content,vote,comment
" 경찰 ""n번방에서 영상 내려만 받아도 처벌대상"", 유료회원 1만명 타깃 ", 뉴스 https://t.co/nh0Sh0dAoR “돈 내고 미성년 성 착취 영상을 본 회원들은 범죄에 적극 가담한 것” “불법 영상을 한 번이라 , 4 , 9 
 asus 노트북 어때..? , 가성비 많이 따져서 그래 , 0 , 9 
 이제 그만하고 , 현생살자 사강 밀린거 빨리 듣구 과제도 빨리 하구!!! , 1 , 1 
 확실히 에타가 재밌긴하네 , 근데 가끔들어와야지 계속들어오면 더러워지겟다 , 0 , 1 
 생환 ㅅㅎㄷ 듣는분? , 아니 1500단어 레포트를 두개씩이나 어떻게씀 ㅈ같네 , 0 , 3 
 근데 솔직히 내가 피해자면 , 다 닥치고 더이상 수면위로 안떠오르게 묻히길 기도할듯 ㄹㅇ 전국민이 다알아버리는데 일상생활 어캐하냐 , 1 , 16 
 폰허브에 있는 야동들이 , 상대 동의 없이 찍은 불법촬영물이니까. 그거 보는것도 2차 가해자니까 제발 가려서 봐. 몰랐으면 이제라도 멀쩡한거 사서 봐라 , 0 , 26 
 즐농러들도 농우회 가능한가요? , ! , 0 , 1 
 죄 없는 사람들끼리 그만 싸우자 , 저 끔찍한 범죄자들부터 어떻게하자.. 우리나라 성범죄 처벌 알잖아 조두순 올해 출소한다며.. 제발 저 범죄자 애들부터 제대로 처벌할때까지 목소리 , 2 , 18 
 인스타충들 그 n번방 뭐시기 왜자꾸 올리는거임 , 관심1도 없는데 지들끼리 sns로 시위하고 자빠졋네 ㅉㅉ 개초딩같음 , 1 , 22 
 이 머리 너무 아파 , 강의실 구경도 못했는데 과제가... , 0 , 1 
 두 가지 사고를 동시에 할수있는거아냐? , 지극히 당연하게도 n번방참여자들은 법적으로 가능한 최대의 처벌을 바라는거고  비슷한케이스들에 대한 수사도 가능한 더 많이 이루어지는게 바람직하다 , 0 , 1 
 이 상황에서 성매매 운운 , n번방 참여자 몇만명이라 주위에 있을까 무섭다하니 주변에 창녀있을까봐 걱정된다는데 성 사는 놈들도 창놈 아니냐? 두 비율 중에 성 사는 남자가  , 4 , 22 
 일본언어와 문화 신미영 교수님 ," 1주차에 첫번째 강의 마로 2-1,2,3이거 강의 내용 피피티 올려주셧나요? 아님 교재에 있는건가요? 아직 책이 안 와서 질문드립니다 ", 0 , 0 
 혹시 비주얼스튜디오코드로 p5.js쓰시는분계세요?? , ㅜ이거 코드하다가 오류있어도 콘솔창에서 오류있다고 표시안해줘서 혼자서 오류 찾아야하는데 원래 이런가요?? ㅜㅜㅜㅜㅜ에러 표시하게 만들려면 어케해 , 0 , 2 
 서강헤럴드 활동 너무 바쁜가요? , 시간 많이 필요한 활동인가요?! , 0 , 3 
 봉사동아리 하는/할 사람 계십니까 , 손 , 0 , 7 
 왜 논점을 흐리는걸까??의 이유를알아보자 , 몰카찍고 유포한 인간이 여자라는게 밝혀지자마자 가해자 욕하는 논점흐리면서 다른소리한 이유가 뭐였을까?? 청원숫자봐 소름돋아 본질집중좀하지.. 심 , 0 , 2 
 휴 남혐민국은 위험해 , 너무 무서워ㅜㅜㅜ 남 혐 민 국 페 미 민국 ㄷㄷ , 2 , 6 
 성범죄 수사 처벌.. 남녀 다 빡치는 상황임 , 억울한 범죄자 수는 줄이고 형량은 높여야 하는데 조두순 → 12년 꽃뱀에물린남자 → 벌금형나와서 인생ㅈ망 되도 안한 젠더감수성 운운하며 애꿎은  , 0 , 7 
 나의 생각 정리 ," 1. 나는 이번 N번방 사건을 보며, 세상에 그렇게 쓰레기 같은 일을 저지르며 사는 사람들이 그렇게나 많다는 사실에 개탄을 금치 못했다. 그 일 ", 4 , 18 
 안녕하세요 고양이빌런입니다. , 이쁜 고양이 보고가세요 , 2 , 2 
 지금 우리는 서로 성별 나눠서 싸워야하는게 아니라 , 다같이 뭉쳐서 가해자들 얼른 족칠 생각을 해서 담궈버려야된다 누구의 여자친구 누구의 여동생 심지어 자신과 가까운 사람이 당했을 수 있다 모두 한 , 2 , 32 
 알바트로스 세미나 ㄱㅈㅇ교수님 들으시는 분..? , 대체 과제 제출 어디에 해야되는거죵... , 0 , 0 
 우리 중간고사 언제 보냐 , ㅈㄱㄴ , 0 , 4 
 헐....텔레그램 N번방 26만명이아니라 1000만명 정도 된다네요... , 가입자수가 26만명이고 본사람은 1000만명 가까이 된데요...가해자들 조속히 처벌 받았으면... , 7 , 11 
 킨젝스 이 정도면 넌씨눈 아니냐 , 회의 좀 하자 회의 좀 , 0 , 3 
 근데26만명이면 활동 남성인구의 2퍼아님? , 아기 노인 이런거다빼면 , 0 , 25 
 헐 ㅜㅜ N번방 가해자 26만도 아니고 , 2600만명이래... 인류애 파사삭 , 4 , 13 
 에타의 수준 역겹다 한남이니 페미니 군대니 N번방이니 , 살면서 N번방이란게 잇는줄도 몰랏고 관심 가지고 싶지도 않은데 요즘 에타 글올라오는거 보면 남혐 여혐 하면서 꼴페미나 여혐자들 싸우는 꼬라지 보 , 1 , 11 
 일반화  당하기 싫으면 , 26만 가해자 신상 털어달라고 청원이나 하고 가해자한테 화내야지 몇 몇 애들 왜 여자한테 지랄이야?? 사고회로가 이해가 안되네 , 9 , 15 
 얘들아 근데 사캠강의는 다 듣고 싸우는거지? , 다 좋은데 현실인생 부터 챙기자 , 1 , 2 
 킨젝스야 제발 작작해. 안된대잖아 , ;;;;; , 0 , 9 
 병스터vs햄아리 , 싸우면 누가이겨? , 0 , 1 
 교재값만 12만원인데 !! , 여기저기 중고로 구하고 찾고 해서 4만원 컷했다 개굿 , 0 , 1 
 우리 모두들 싸우지 말고 화목하자 , 알겠지? 싸우지 말자? 제발? , 1 , 4 
 오늘 저녁은 냉동 삼겹살! , 집에 불판와서 구워먹는다 , 0 , 2 
 4월 13일 오프 개강 확률은? , 어느 정도인 것 같아? , 0 , 10 
 그만좀 싸워라 , 지금 여기서 서로 까대봐야 대체 뭔 의미가 있냐 26만명이든 1만명이든 들어가서 본 애들만 욕하면 될 것이고 쓸데없이 메갈 페미 일베 디씨 이야 , 1 , 0 
 본질 좀 흐리지 마라 , N번방의 문제는 그 미친 짓을 종용한 운영자와 그걸 보겠다고 쳐들어간 새끼들 아니냐? 이게 문제라는 걸 모르는 사람이 있음? 그리고 남자든 여자 , 15 , 23 
 날벌레들 대체 어디로들어옴??? , 문 연적 없어도 뭐 틈들 통해서 들어올 수 있음???방충망도 못믿나 , 0 , 8 
 근데 원래 발작버튼이 페미들 많이쓰는말임?? , ㅈㄱㄴ , 0 , 26 
 아까 재난문자왔는데 , 이해력이 딸려서 질문좀ㅠㅠ  유흥시설을 감염예방 위해서 폐쇄하면 피시방도 문 닫는거? , 0 , 2 
 근데 홍대크로키 사건때도 신상공개했냐 , 갑자기 궁금하넹 , 0 , 11 
 미적분학 pdf , 혹시 이 교재 pdf 가지고 계신 분 있으시면 공유 해주시면 감사하겠슺니다ㅠㅠ , 0 , 13 
 현대서양의형성은 , 교수님 런하신거? , 0 , 4 
 페미들은 왜 써붙이고다녀라 거르게 , 이 워딩을 되게 즐겨쓰는걸까 본인들은 겉모습으로도 바로 티나서 많이 걸러짐당했을텐데 그 경험반영인가?? , 3 , 35 
 여성인권을 위해 청원 눌러주세요! , 우리나라 여성들의 권리를 위한 청원입니다 청원 누르는데 10초밖에 안걸려요 도와주세요! https://www1.president.go.kr/pe , 0 , 18 
 마이크로소프트 계정 , 학교용으로 만들라하는데 계속 이게뜨네 ㅠㅠ 어떻게 해야되는지좀 알려주라... , 0 , 2 
 박사 포토라인은 못세운다네 , 조국이 날려버림 , 1 , 6 
 에타 사용법 알려준다 , 일베마냥 글의 내용을 읽지말고 1. 공감 2. 분노부터 해라 자꾸 글을 읽고 그에 대해 의견을 달려하는데 큰 실수다... 일단 공감을 해 공감을 , 3 , 5 
 코로나 8000명으로 무섭다고 벌벌거리면서 , 26만 이라는 숫자에 무서워하는 우리의 반응은 왜 일반화라고 말 하고 억울해 하는거야? , 1 , 6 
 안녕하세요 고양이빌런입니다. , 오늘도 전쟁통이군요 어느 한분의 요청으로 인해 전쟁이 끝날때까지 하루 3고양이 해보도록 노력하겠습니다. 약속은 못할거같아요 총알이... 쨋든!  , 5 , 3 
 지금 다들 예민하고 화난건 아는데 , 엄준식한테 허락은 받고 글쓰는 거임? , 1 , 10 
 그래그래 1만 명 말고도 처벌되어야 할 새끼들 많다~ , 돈 내고 들어가는 애들은 1만명 일수 도 있겠지. 그냥 야동도 2차 유출 영상인 경우가 얼마나 많아서 본인들도 가해자인지 모르는 새끼들 천지인데 , 8 , 0 
 이윤수 교수님 거시경제학 , 오늘 까지 과제내는거 첫 수업 못들어서 모르는데  Hw/discussions만 하면 되나요 아니면 ppt넘기면 hw또 있던데  그것도 해야되나요 , 0 , 0 
" 박제가 되어버린 2,400을 아시오? "," 시즌2의 망령,, ", 0 , 5 
 어우 ㅋㅋ , 피냄새 ㅋㅋ , 1 , 6 
 서담 더러워서 못하겠네 , 할많하않^^ , 1 , 16 
 에타 더러워서 못하겠네 , 니들은 뭔 하루종일 싸우냐 집에만 있으니까 다들 예민해진거임? , 3 , 3 
 에타에서 스크랩 해둔글들 , 글 스크랩 해둔거 어떻게 봐요?? ㅠㅠ , 0 , 1 
 한 래퍼의 의견 , 저는 동의합니다. , 0 , 28 
 PSG , Paris Saint-Germain , 2 , 3 
 내가 예민한건가 ? , 본인은 이번에 rts함 친구는 이번에 재수해서 원하지 않던 여대를 감(이대 아님) 쨌든 나는 작년에 친구 재수준비할때 평소 대학에 예민했던 친구 , 0 , 21 
 날 힘들게 했던 초등학교 선생님 , 요새 밖에도 안나가니까 누워서 이런 저런 잡생각을 많이 하는데 옛날 기억을 끄집어내보면 초등학교 선생님이 왜 그렇게 나를 힘들게 했을까 싶어.  , 2 , 6 
 남자들이 느끼기에 이상한 점 , 일부에서 주장하는 N번방 공유자들이 50만 이라 하자. '50만이면 저딴 쓰레기새끼들이 내 주위에 있을 수 있다는게 무서워 ㅠㅠ ' 라는 입장이 , 0 , 27 
 현대한국의형성 , ㅈㅈㅎ교수님 1주 3차시 강의 안올라온 거 맞죠...? , 0 , 2 
 탈에타 , 내가 내 학점 몇인지 모르는 것도 아니고 학점 계산하려고 계산기 두드리는 방법 모르는 것도 아니고 내 시간표 짠 거 어디 적어놓을 줄 모르는 것 , 0 , 1 
 무서운데 , 그냥 무서워하는건데 왜 그게 모든 남자들을 싸잡아 잠재적 범죄자라 본다는 거랑 동일시됨? 성범죄의 피해자는 대부분 여성이고 성범죄의 가해자는 대 , 4 , 5 
 근데 여자는 잠재적 피해자 취급 항상 받았는데 , 그 말 반대로 돌려서 하면 남자가 잠재적 가해자라는 뜻 아니야? - 여자애가 밤늦게 위험하다 - 세상 얼마나 무서운데 조심 좀 해라 - 남자 다 , 9 , 41 
 26만명 출처가 된 단체 명단 , 난 안믿음 이런단체들이 낸 통계는ㅇㅇ 경찰추산은 믿어도 , 2 , 48 
 까놓고 말해서 불안한거 맞잖아 , 자그마치 26만명이야 26만명 그 많은 사람들이 수많은 여성을 노리개로 삼고 인권을 짓밟고 있었다고 거기에 숱하게 일어나는 여성에 대한 데이트  , 5 , 15 
 이해가 안돼 , 잠재적 범죄자라기보단 내 주위에 누가 그랬을지 모르는 일이니까 그걸 조심해야겠다 정도의 말인게 정상아닌가? 워딩이 센게 문제긴 한데 지나가는 남 , 6 , 11 
 강도 높은 사회적 거리두기로 , 제발 피해 최소화 하자.  장기적으로 될 수록 자영업자 피해 너무 길어진다ㅠㅠㅠ , 2 , 1 
 얘들아 우리 제발 ... , 자꾸 본질이 흐려지는것만 같아 .. 우리가 서로 남자 여자 하며 싸우고 이런 소모적인 논쟁을 할 때 그 시간 어딘가에서는 또 다른 피해자가 끔찍 , 17 , 21 
 진짜 교수들 개빡치네 , 아니 수업도 안 하면서 과제만 내면 다냐? 뭘 알려줘 놓고 과제를 내든가 해야 할 거 아냐 ㅅㅂ ppt는 초등학생도 만들 수 있는 퀄에 음성도  , 33 , 2 
 폰배그 하는 사람 있어? , 이번에 시즌2 대회 나가고 싶음ㅠ , 0 , 2 
 으슥한 곳 들어가면 살인사건 일어날까봐 무섭잖아 , 이건 살인자가 처음부터 없었으면 안무서울거아냐? 마찬가지로 성범죄자들이 범죄만 안 저질러도 잠재적으로 피해자가 될 수 있는 사람들이 두려워하며  , 2 , 25 
 텔레그램탈퇴한다는거보면 의심은되지? , 그런논리면 여자가 더 많이 참여했네? 무슨 집단광기도아니고 텔레그램쓰면 너 의심. 욕먹어도 그럴이유는있다고 봄 이러고 있냐. , 1 , 3 
 중립은 ," 중립은 가해자에게만 이로울 뿐, 희생자에게는 아무런 도움도 되지 않으며 침묵은 결국 괴롭히는 사람 편에 서는 것 ", 18 , 13 
 텔레그램 쓰면 다 n번방 가해자임?? , 실검에 떠서 들어가봤더니 1년 전 글부터 한남 재기해 로 가득 차있네 질문 작성자가 뭔 말을 하든 범죄자 취급하면서... 진짜 텔레그램 사용자= , 1 , 14 
 올해 에타가 엄청 리젠이 많아졌네 , 새내기들 위주로 많이 들어왔나? 신기하네. 원래 우리학교 에타는 죽은 게시판인데 유저수가 좀 있는거같다  잘 안들어오는데 신기해서~ , 0 , 4 
 님들 어떡함;;; , 공부가 재밌음 문화계열인데 에세이쓰란거 왜캐 재밌음 하루종일 에세이만쓰는중 누가 내 글을 읽어준다니 너무꿀잼이자너! , 1 , 14 
 서강대 데이트 폭력 공론화에서도 , 피의자가 그전에 그런 짓 할 사람이라고 생각한 적 없다는 댓글이 완전 많았는데.  진짜로 피의자가 어떤 사람인지 모르니까 모든 남자들이 부담스러 , 30 , 17 
 혹시 남양주 사는 사람있니? , 남양주 진전읍이나 그 근처사는 사람 부탁하나만 들어줄사람 있니? 사례할게 , 0 , 7 
 마이크로소프트 피피티 워드 엑셀 대학생으로 다운받을때 , 자기 학교 웹메일 주소 입력하면 되는거 아니야? 제대로 했는데 왜 계속 등록을 완료할 수 없다고 뜨지?ㅠㅠ 나좀 도와주랑 ㅠ , 0 , 3 
 유전자 클로닝 개론 녹강 , 유전자 클로닝 개론 수업 녹화된 강의 없는거 맞지? 과제물 말고는 올라온 자료가 없는데 온라인 수업 마감일이 오늘 자정까지라고 알람이 뜨네ㅠㅜ  , 0 , 5 
 잠재적 범죄자라는 얘기가 나오는 이유가 , 잠재적 범죄자라는 얘기가 나오는 이유가 성폭력의 가해자는 실제로 피해자와 가까운 지인이었던 사람들이 많음. 평소에는 멀쩡한 얼굴로 잘 다니다가  , 6 , 114 
 현서형 , ㅇㅅㅇ 교수님 현서형 강의 올라온거 안 열리는거 질의응답 게시판 보니까 나만 그런거 아닌 것 같은데 왜 아무런 피드백은 없고 수업 안 들었다는  , 0 , 0 
 남자들이 빡치는 포인트가 , 범죄자 얘기할 때 대한민국 남성으로 일반화해서 그러는 거지? 버튼 눌리는게 그런거라 부럽다! , 35 , 17 
 인스타 스토리 안 올리면 이상한 사람으로 , 몰아가는 분위기 조장하는 사람들이 자꾸 생기나보네 오전에도 비슷한 글 봤는데 글삭튀하더니 또 비슷한 논조 글 글삭튀해서 난리구만 , 0 , 2 
 새내기가 질문을 올려봅니다. , 공대 새내깁니당 교수님들은 막 한수업에 한챕터씩 미친듯이 진도 나가시던데 막상 공부하려고 책 펴니까  각 과목 책마다 챕터별 문제가 미친듯이 많 , 0 , 3 
 새내기가 질문을 올려봅니다. , 공대 새내깁니당 교수님들은 막 한수업에 한챕터씩 미친듯이 진도 나가시던데 막상 공부하려고 책 펴니까  각 과목 책마다 챕터별 문제가 미친듯이 많 , 0 , 3 
 대학수학 연습문제 답 , 대체 우리가 어떻게 알아?????????? , 0 , 1 
 인스타 되게 좋아하네 진짜ㅋㅋㅋㅋ , 인스타 스토리 올렸는지 검열하면서 남자들은 인스타 스토리 공유비중이 현저히 떨어지니까 그들은 이번사건에 대해 공감이 부족하다!!! 이딴 논리 펼 , 4 , 12 
 와 인류애 수직하락중 , 애벌레는 뭐야? 미친거 아냐 , 1 , 2 
 헐 n번방 참가햇거나 다운 유포받은 놈들 신상 싹 털리고 잇네ㅋㅋ , 사진이랑 나이 이름 직업까지 다 털렷다는데 대박이다ㅋㅋㅋㅋㅋㅋ 구글에도 나온다는데 난 안봄 , 2 , 12 
" 욱,, 우우에에ㅔㄱ ", 웩 , 3 , 9 
 수강취소 방법 아시는분 , 수강취소 싸인받으러 가야되나..? , 0 , 5 
" 지나가는 자네, 잠시 이리 와보게나. "," ??노트북?? 파우치 설문조사?? 안녕하세요!??  저는 현재 수납력이 우수한 노트북파우치를 제작 및 판매하여, 수익금의 일부를 사회의 필요한 곳에 기 ", 0 , 0 
 n번방 청원 갑자기 든 생각인데 ㅋㅋㅋ , 그 26만명 중에 민주당 의원 있으면 절대 가능성 없는거 아니냐 ㅋㅋㅋㅋ , 7 , 7 
